ej	tipo	numero	do	cliente	ref_cliente	destinacion	fecha	descripcion
21	GMCI	21-GMCI-000115		MOLDEAR PILETAS Y PREMOLDEADOS S.A.	OPCBA_21708 / INV#2020-23386 / ISTA	21001TRM4001674R	15/03/2021	ISTA- MOLDEAR PILETAS Y PREMOLDEADOS S.A.._TRM4 #1_DEL 2021// CTR : CAIU6297768 - FFAU1002628 - SEGU6800709 // ETA: 09/03 A BACTSSA / BUQUE: EVER LIFTING  /BL: NBSM21010790 // DESTINO:CACEC COD. 1100L - SENASA MADERA
21	GMCI	21-GMCI-000114		GM CARGO SRL	E-SERVICES_#0Y06002000010P-T1	21073TRM4000789J	18/02/2021	TRM4 Nº 1-2021=  DE EZEIZA / ASUNCION PY (POR CLORINDA)_ / 22 BULTOS/ HAWB : CPAE21010106
21	GMCI	21-GMCI-000113		HECTOR CODINI S.A.	OPCBA_21641//INV#DN20100288B DN20100289B	21001TRM4001895W	22/03/2021	ISTA- CODINI._TRM4 #1_DEL 2021// CTR : CSNU1191072 // ETA: 16/03 A BACTSSA / BUQUE: COSCO SHIPPING THAMES  /BL: SZX21010790 // DESTINO: MARECOMEX
21	GMCI	21-GMCI-000112		CORDOBA MOTOS S.R.L.	MC_OP1998/INV#20HVP1130-2	21001TRM4001939V	22/03/2021	ISTA-CORDOBA MOTOS SRL._TRM4 #1_DEL 2020// CTR : DFSU4344902 // ETA: 16/03 A BACTSSA / BUQUE: COSCO SHIPPING THAMES  /BL: COSU6289967510 // DESTINO:MARECOMEX
21	GMCI	21-GMCI-000111		PROEME	PROEME_PEDIDO_MARZO_2O21	21001SIMI151105A	08/04/2021	PROEME_PEDIDO_MARZO_2O21
21	GMCI	21-GMCI-000110		PLANTIUM S.A.	IA: 4421 / INV#20201228001- ISTA PLANTIUM	21073TRM4001133Z	10/03/2021	PLANTIUM _TRM4 #1_DEL 2021 // HAWB 007441 //  ETA: 07/03  A TCA// 48 BULTOS
21	GMCI	21-GMCI-000109		SUCESION DE PICCINI EDUARDO ERNESTO	OPCBA_21361 / INV#20AMP0332	21001TRM4001452L	02/03/2021	ISTA- PICCINI._TRM4 #1_DEL 2021// CTR : IMTU1063530 // ETA: 23/02 A BACTSSA / BUQUE: EVER LAUREL  /BL: TAO0520120152 // DESTINO: DEPOSITO FISCAL CORDOBA
21	GMCI	21-GMCI-000108		RODADOS MEDITERRANEA S.A.	OPCBA_21416/INV#14981244/ISTA	21001TRM4001465P	02/03/2021	RODADOS MEDITERRANEA_TRM4 #1_DEL 2021 // CTR: TEMU5059898 //ETA 28/02 A EXOLGAN //BL:2481-00-194-01/ BUQUE:MSC MICHELA //DESTINO: TORTONE
21	GMCI	21-GMCI-000107		ARO PLASTYC S.A.S	OPCBA_21337/ INV# H2VALOS20184-1/184-2- ARO PLASTYC S.A.S	21001TRM4001237M	23/02/2021	ARO PLASTYC S.A.S_TRM4 #1_DEL 2021 // CTR : FFAU3504332-FFAU3504348-FFAU3515790-FFAU3515928  //ETA: 18/02 A EXOLGAN  // BUQUE: SEASPAN FALCON// BL:NBOBUE20121224//  DESTINO: ZOFRACOR 11046-//4 CTRS
21	GMCI	21-GMCI-000106		PERTRAK S.A.	OPCBA_21546/ INV#PO000044 - ISTA PERTRAK	21001TRM4001621J	11/03/2021	PERTRAK_TRM4 #1_DEL 2021 // CTR :HLBU1908830  //ETA: 09/03 A EXOLGAN  // BUQUE: TORRENTE// BL:NBOBUE20121109//  DESTINO: TORTONE
21	GMCI	21-GMCI-000105		ELIAN RUBEN AMUCHASTEGUI	OPCBA_21065/INV#200908QE2/ISTA	21001TRM4000295P	18/01/2021	AMUCHASTEGI_TRM4 #3_DEL 2021 // CTR: MEDU7424810 //ETA 13/01 A EXOLGAN //BL:QT20GF0210018B/ BUQUE:PARANAGUA EXPRESS// CONTENEDOR PARTE-/DESTINO:DEP FISCAL CORDOBA COD 1100P
21	GMCI	21-GMCI-000104		ELIAN RUBEN AMUCHASTEGUI	OPCBA_21065/INV#206117/ISTA	21001TRM4000293N	18/01/2021	AMUCHASTEGI_TRM4 #2_DEL 2021 // CTR: MEDU7424810 //ETA 13/01 A EXOLGAN //BL:QT20GF0210018A/ BUQUE:PARANAGUA EXPRESS// CONTENEDOR PARTE-/DESTINO:DEP FISCAL CORDOBA COD 1100P
21	GMCI	21-GMCI-000103		ELIAN RUBEN AMUCHASTEGUI	OPCBA_21065/INV#206116/ISTA	21001TRM4000292M	18/01/2021	AMUCHASTEGI_TRM4 #1_DEL 2021 // CTR: MEDU7424810 //ETA 13/01  A EXOLGAN //BL:QT20GF0210018// BUQUE:PARANAGUA EXPRESS// CONTENEDOR PARTE- /DESTINO:DEP FISCAL CORDOBA COD 1100P
21	GMCI	21-GMCI-000102		MULTI HOUSING LAUNDRY S.A.	INV# I-355855	21001IC04096955B	21/05/2021	SECADORAS DOBLES
20	GMCI	20-GMCI-000101		MULTI HOUSING LAUNDRY S.A.	INV# I-355856	21001IC04096945A	21/05/2021	32 LAVADORAS #3
20	GMCI	20-GMCI-000100		MULTI HOUSING LAUNDRY S.A.	INV#  I-355854	21001IC04096927A	21/05/2021	22 LAVADORAS #2 
20	GMCI	20-GMCI-000099		BALSAMO S.A.	MC_OP1941/INV#BSA-200310	21001TRM4000480L	22/01/2021	ISTA-BALSAMO S.A._TRM4 #1_DEL 2020// CTR : UESU4611372-CMAU5630780  // ETA: 20/01 A TRP / BUQUE: NORDAMELIA /BL: TPE3110005081 // DESTINO: ZOFRACOR-11046
20	GMCI	20-GMCI-000098		GM CARGO SRL	TR04_REEMB_CHILE_INV#122866-216-I-1	21001TR04000110S	13/01/2021	TR04//REEMBARCO_ DESTINO FINAL CHILE_  BL DE IMPORTACIÓN: SDNBSE20110464 //ETD:  _HAWB DE EXPORTACIÓN:
20	GMCI	20-GMCI-000097		BALSAMO S.A.	MC_OP1935/ INV#2010BA01-146276	21001TRM4001223H	23/02/2021	ISTA-BALSAMO S.A._TRM4 #2_DEL 2020// CTR : APZU4362115 // ETA: 18/02 A BACTSSA / BUQUE: EVER LEADING  /BL: TPE3110005113 // DESTINO: ZOFRACOR-11046
20	GMCI	20-GMCI-000096		CYPRES SA	Latinbooks International S.A. A 1020	21001IC05001741E	25/01/2021	Camion Enero
20	GMCI	20-GMCI-000095		MULTI HOUSING LAUNDRY S.A.	INV#I-355853	21001IC04096910P	21/05/2021	22 LAVADORAS #1
20	GMCI	20-GMCI-000094		BARNABA Y CIA SRL	IM-21460 // INV#IBGS-200911	20001TRM4005794A	11/12/2020	ISTA-BERNABA Y CIA SRL_TRM4 #1_DEL 2020/ CTR:CAIU2577380 /ETA: 05/12 A BACTSSA/BUQUE CMA CGM CARL ANTOINE /BL: TAO0620090083// DESTINO:SERV-PORTUARIOS
20	GMCI	20-GMCI-000093		LCI ILUMINACION S.R.L.	MC_OP/INV#RD20200731-161 & 162	21001TRM4000484P	22/01/2021	ISTA-LCI ILUMINACION SRL_TRM4 #2_DEL 2020/CTR :DFSU1808640-IPXU3668729/ETA: 19/01 A EXOLGAN/BUQUE: SEASPAN HARRIER /BL: ONEYTAOVW3290300 / IMO-2-CTRS/ DESTINO TORTONE
20	GMCI	20-GMCI-000092		ROGGIO LUIS S.A.	OPCBA_20489/ INV·#TQ20-017	20001TRM4006061L	21/12/2020	ROGGIO LUIS S.A _TRM4 #2_DEL 2020 // CTR: CNIU2169241//ETA: 18/12 A TRP/ /BL:TAO0620100126 // BUQUE: CAP SAN AGUSTIN// DESTINO: ZOFRACOR-11046
20	GMCI	20-GMCI-000091		PERTRAK S.A.	OPCBA_20727/ INV#RW20039	20001TRM4005711M	10/12/2020	PERTRACK_TRM4 #4_DEL 2020 // CTR :TCNU6873830  //ETA: 05/12 A BACTSSA  // BUQUE: CMA CGM CARL ANTOINE// BL:NBOBUE20100267//  DESTINO: TORTONE
20	GMCI	20-GMCI-000090		MOCONA SRL	OPCBA_20787/ INV#TM20WCSAAF741	20001TRM4005739W	10/12/2020	ISTA-MOCONA_TRM4 #2_DEL 2020// CTR : FCIU5120483 // ETA: 05/12 A BACTSSA // BUQUE:CMA CGM CARL ANTOINE  //BL: SHA20091413// DESTINO: TORTONE
20	GMCI	20-GMCI-000089		PERTRAK S.A.	OPCBA_20728/ INV#SEWEI2009016	20001TRM4005706Z	10/12/2020	PERTRACK_TRM4 #3_DEL 2020 // CTR :CSNU1789001   //ETA: 05/12 A BACTSSA  // BUQUE: CMA CGM CARL ANTOINE// BL:NBOBUE20100209//  DESTINO: TORTONE // SENASA MADERA
20	GMCI	20-GMCI-000088		IBOX S.A.	INV#77871457	21001IC04019188R	27/01/2021	DIGI-KEY_#1_2020_2 BULTOS _EN DHL MATADEROS
20	GMCI	20-GMCI-000087		PLANTIUM S.A.	INV#E20200927002/ISTA PLANTIUM	20073TRM4004366D	25/11/2020	PLANTIUM _TRM4 #7_DEL 2020 // HAWB: 004350  // ETA 21/11  A TCA // 1 BULTOS - SENASA MADERA //IA4234
20	GMCI	20-GMCI-000086		LCI ILUMINACION S.R.L.	MC_OP1895/RD20200727-156	20001TRM4006266S	30/12/2020	ISTA-LCI ILUMINACION SRL_TRM4 #1_DEL 2020// CTR : MEDU6954349  // ETA: 28/12 A EXOLGAN / BUQUE MSC AVNI:  /BL: MEDUQ3910047 // DESTINO: TORTONE // CARGA IMO
20	GMCI	20-GMCI-000085		CYPRES SA	LATINBOOKS INTERNATIONAL S.A. A 1017	20001IC05023413D	02/12/2020	Camion Noviembre
20	GMCI	20-GMCI-000084		PLANTIUM S.A.	INV#2000038765/ISTA PLANTIUM	20073TRM4004013P	03/11/2020	PLANTIUM _TRM4 #6_DEL 2020 // HAWB: 1897  // ETA 01/11  A TCA // 2 BULTOS - SENASA MADERA
20	GMCI	20-GMCI-000083		OLEOHIDRAULICA TECNICORD SA	OPCBA_20698/ INV#0072581300	20001TRM4005136N	17/11/2020	ISTA-TECNICOR_TRM4 #1_DEL 2020// CTR : TLLU4897048  // ETA 13/11 A TRP  // BUQUE: CAP SAN ARTEMISSIO  //BL: 2480-02150-10// DESTINO:ZOFRACOR_11046 //SENASA MADERA
20	GMCI	20-GMCI-000082		EFEPE S.A.	VALO INT.CO, LTD V-201010	20073PART009050Y	03/11/2020	IMPORT. INGRESO BAJO DECL. SIMPLIFICADA COURIER.
20	GMCI	20-GMCI-000081		MARIANA LORENA GONZALEZ	HARPER COLLINS/ LUCIANOS BOOKS	20001IC04212165G	14/12/2020	LIBROS_Harper Collins64748875 65001474 65211223 / Lucianos´s Books #00111080
20	GMCI	20-GMCI-000080		PROEME	PROEME_PEDIDO_OCTUBRE_2O2O	20001SIMI389846B	05/11/2020	 
20	GMCI	20-GMCI-000079		R Y D SA	OPCBA_20607_INV#FPI-2010964	20001TRM4005551Y	02/12/2020	R Y D S.A _TRM4 #1_DEL 2020 // CTR: MSKU6760520 //ETA: 30/11 A T.4 //BL: EURO201000002301// BUQUE: MAERSK LIMA // DESTINO: ZOFRACOR-11046 
20	GMCI	20-GMCI-000078		PLANTIUM S.A.	INV#20200902/ISTA PLANTIUM	20073TRM4003753C	19/10/2020	PLANTIUM _TRM4 #5_DEL 2020 // HAWB: 369-7982-3251 // ETA 15/10  A TCA // 3 BULTOS
20	GMCI	20-GMCI-000077		MOCONA SRL	OPCBA_20536/ INV#TM20WCSAF742	20001TRM4005146Y	17/11/2020	ISTA-MOCONA_TRM4 #1_DEL 2020// CTR : MRKU7083335 // ETA 13/11 A TRP  // BUQUE: CAP SAN ARTEMISSIO  //BL: SZX20090290// DESTINO:TORTONE
20	GMCI	20-GMCI-000076		HECTOR CODINI S.A.	INV# VWYP04200911  /OPCBA_20415	20001TRM4004771R	02/11/2020	CODINI _TRM4 #3_DEL 2020 // CTR: BEAU4723978//ETA 31/10  A EXOLGAN//BL: GUZ20090094// BUQUE: MSC GAYANE // DESTINO MARECOMEX
20	GMCI	20-GMCI-000075		OLEOHIDRAULICA TECNICORD SA	OPCBA_20424_INV#JFL20200627/OPCBA	20001TRM4005432M	30/11/2020	ISTA-TECNICOR_TRM4 #2_DEL 2020// CTR : KKTU8224381  // ETA 25/11 A EXOLGAN // BUQUE: KOTA PEMIMPIN //BL:QDSM20080354CC// DESTINO:ZOFRACOR_11046
20	GMCI	20-GMCI-000072		HECTOR CODINI S.A.	OPCBA_20307_INV#YF20200624	20001TRM4004618R	26/10/2020	CODINI _TRM4 #2_DEL 2020 // CTR: SEGU5961864//ETA 21/10  A EXOLGAN//BL: SZSM20080336PC// BUQUE: MSC DESIREE// DESTINO ZOFRACOR 11046
20	GMCI	20-GMCI-000069		CYPRES SA	CAMION SEPTIEMBRE	20001IC05019356Y	19/10/2020	Animaladas 4901 comun  Col. Movilibros pilas X Canciones del jadin pilas  X    
20	GMCI	20-GMCI-000068		PERTRAK S.A.	INV#RW20019_ISTA_OPCBA_20357	20001TRM4004191N	05/10/2020	PERTRACK_TRM4 #2_DEL 2020 // CTR : HLBU3184523  //ETA 03/10 A EXO // BUQUE: SEASPAN OSPREY// BL: NBSM20080386// PALLETS MADERA_ DESTINO FISCAL TORTONE
20	GMCI	20-GMCI-000067		LABORATORIOS PEYTE S.A.	INV#NK384CL202007W-01/ISTA	20001TRM4004029N	25/09/2020	PEYTE_TRM4 #11_DEL 2020 // CTR: ECMU9773760 //ETA 23/09  A BACTSSA// BL: WSHA0882332A// BUQUE:EVER LIBRA // IMO // CONTENEDOR PARTE- INSUAGRO
20	GMCI	20-GMCI-000066		GRIBAUDO CARLOS DANIEL	OPCBA_20222/ INV#PT200708	20001TRM4004275Z	09/10/2020	ISTA-GRIBAUDO_TRM4 #1_DEL 2020// CTR : TCKU7230080  // ETA 21/09 A APM  // BUQUE: MAERSK LIRQUEN  //BL: NBOBUE20081246 // DESTINO FISCAL_ZONA FRANCA_COD 88101
20	GMCI	20-GMCI-000064		COTAGRO COOPERATIVA AGROPECUARIA LI	OPCBA_20523# EPL/LTM/027/20-21	20001TRM4003730L	14/09/2020	ISTA-COTAGRO_TRM4 #2_DEL 2020// CTR : TCLU8691484  // ETA 11/09 A TRP // BUQUE:  CAP SAN SAN ANTONIO  //BL: ENA0121118 // SENASA MADERA.
20	GMCI	20-GMCI-000063		GM CARGO SRL	WPC_DECK	21001IC04017713J	26/01/2021	WPC_DECK_SIMI_01
20	GMCI	20-GMCI-000061		PLANTIUM S.A.	INV#20200816001/ISTA PLANTIUM	20073TRM4002894H	01/09/2020	PLANTIUM _TRM4 #4_DEL 2020 // HAWB ASGA2008074 //  ETA 29/08  A TCA// 15 BULTOS
20	GMCI	20-GMCI-000060		PLANTIUM S.A.	INV#20200819/ISTA PLANTIUM	20073TRM4002893G	01/09/2020	PLANTIUM _TRM4 #3_DEL 2020 // HAWB ASGA2008084 //  ETA 29/08  A TCA// 58 BULTOS
20	GMCI	20-GMCI-000059		JBS RENTAL S.A.	INV#	20001SIMI286922P	07/09/2020	SINOLIFT
20	GMCI	20-GMCI-000058		LABORATORIOS PEYTE S.A.	INV#20200718W05/ISTA PEYTE	20001TRM4003556R	02/09/2020	PEYTE_TRM4 #10_DEL 2020 // CTR:BEAU2501924 /ETA 28/08  A BACTSSA//BL: YMLUB236071329/ BUQUE:NORTHERN JUSTICE // SENASA MADERA // IMO
20	GMCI	20-GMCI-000057		EFEPE S.A.	PP200821-AGEP	21001IC04113145F	14/06/2021	IMPORTACION TUERCAS MARIPOSA
20	GMCI	20-GMCI-000056		DINOSAURIO S.A.	OPCBA_20118//INV#WJX-JUN-2001	20001TRM4004188T	05/10/2020	DINOSAURIO S.A. _TRM4 #1_DEL 2020 // CTR: TCLU9182413 //ETA: 03/10 A EXOLGAN//BL:NBSM20080154 // BUQUE: SEASPAN OSPREY // DESTINO: ZOFRACOR-11046
20	GMCI	20-GMCI-000055		IBOX S.A.	INV###	20073SIMI124451M	08/09/2020	BOXEWAY - ITUNER #1
20	GMCI	20-GMCI-000054		JEREZ MANTARAS HUGO MARCELINO	EDITORIAL PAIDOTRIBO, S.L. 20/58468 INSTITUTO MONSA DE EDICIONES S.L. 13642	20001IC04186104J	10/11/2020	PAIDOTRIBO 78844 /67 / 71 / 72 MONSA
20	GMCI	20-GMCI-000053		ROGGIO LUIS S.A.	OPCBA_20202/INV#IDZ2004052	20001TRM4003958A	23/09/2020	ROGGIO LUIS S.A _TRM4 #1_DEL 2020 // CTR: CRSU1110164//ETA: 20/.09 A APM/ /BL:NBSM2008008 // BUQUE: MAERSK LIRQUEN// DESTINO: ZOFRACOR-20006
20	GMCI	20-GMCI-000052		IBOX S.A.	INV#NBJT20201125	21001IC04020099K	28/01/2021	BOXEWAY-NINGBO #1
20	GMCI	20-GMCI-000051		AGROMAX SRL	INV# H30083/ISTA AGROMAX	20001TRM4004253M	07/10/2020	AGROMAX _TRM4 #1_DEL 2020 // CTR: FSCU6538219//ETA:/05/10  BL: NBSM20071507 // BUQUE: ATACAMA - APM  // ZOFRACOR -11046
20	GMCI	20-GMCI-000050		IBOX S.A.	INV#	20073SIMI124446Z	08/09/2020	BOXEWAY-PCBWAY #1 - OP_CANALIZADA COMO SIMPLIFIACADA.
20	GMCI	20-GMCI-000049		HECTOR CODINI S.A.	OPCBA_20147_INV#NYBT2000NM203/ISTA CODINI	20001TRM4004085P	29/09/2020	CODINI _TRM4 #1_DEL 2020 // CTR: CLHU8918756//ETA 27/09  A BACTSSA//BL: SHSM20070710// BUQUE: COSCO SHIPPING THAMES // SENASA MADERA // DESTINO MARECOMEX SAN FRANCISCO
20	GMCI	20-GMCI-000048		EFEPE S.A.	VALO INT.CO.,LTD. V-200807	20001IC04146242X	14/09/2020	 
20	GMCI	20-GMCI-000047		SERVIDIO PABLO ANTONIO	BRISTOL - SYL INDÚSTRIA DE MAQS. COM. IMP. EXP. LTDA. 01/21     	21001IC04047429Z	09/03/2021	 
20	GMCI	20-GMCI-000046		LABORATORIOS PEYTE S.A.	INV#20200627W05/ISTA PEYTE	20001TRM4003247Y	11/08/2020	PEYTE_TRM4 #9_DEL 2020 // CTR:SZLU9891732//ETA 07/08  A BACTSSA//BL: YMLUB236070829/ BUQUE:SWITZERLAND // EQUIPO : GEN SET//GRAL  RODRIGUEZ
20	GMCI	20-GMCI-000045		LABORATORIOS PEYTE S.A.	INV#CQCBFE2005-0013-01/ISTA PE	20001TRM4003188S	07/08/2020	PEYTE_TRM4 #8_DEL 2020 // CTR: NYKU3848490//ETA 04/08  A EXOLGAN// BL: ONEYSH0AW9477800/ BUQUE:CAPE ARTEMISIO // IMO // SENASA MADERA
20	GMCI	20-GMCI-000044		LABORATORIOS PEYTE S.A.	INV#20200620W01/ISTA PEYTE	20001TRM4003187R	07/08/2020	PEYTE_TRM4 #7_DEL 2020 // CTR:SZLU9831374//ETA 03/08  A BACTSSA//BL: YMLUB236070616/ BUQUE:CMA CGM JACQUES JUNIOR // EQUIPO : GEN SET//GRAL  RODRIGUEZ
20	GMCI	20-GMCI-000043		LABORATORIOS PEYTE S.A.	INV#1201302177/ISTA PEYTE	20001TRM4003056M	28/07/2020	PEYTE_TRM4 #6_DEL 2020 // CTR: FCIU2787908//ETA 27/07  A EXOLGAN// BL: ONEYSH0FSB160700/ BUQUE:MSC BRUNELLA  // IMO // SENASA MADERA 
20	GMCI	20-GMCI-000042		LABORATORIOS PEYTE S.A.	INV#WTL20ME0097/ISTA PEYTE	20001TRM4003053J	28/07/2020	PEYTE_TRM4 #5_DEL 2020 // CTR: HMMU6222432 //ETA 26/07  A T.4 // BL: UILZ20060311-04// BUQUE:MAERSK LETICIA // IMO // CONTENEDOR PARTE -  WHEATFIELD
20	GMCI	20-GMCI-000041		LABORATORIOS PEYTE S.A.	INV#9130103617/ISTA PEYTE	20001TRM4003050G	28/07/2020	PEYTE_TRM4 #4_DEL 2020 // CTR: HMMU6222432 //ETA 26/07  A T.4 // BL: UILZ20060311-02// BUQUE:MAERSK LETICIA // IMO // CONTENEDOR PARTE- JEGABRO
20	GMCI	20-GMCI-000040		PLANTIUM S.A.	INV#P20200710001/ISTA PLANTIUM	20073TRM4002563A	11/08/2020	PLANTIUM _TRM4 #2_DEL 2020 // HAWB ASGA2007078 //  ETA 07/08  A TCA// SENASA MADERA
20	GMCI	20-GMCI-000039		MULTI HOUSING LAUNDRY S.A.	REEMPLAZA 19001SIMI305535P i190051	20001SIMI215421B	20/07/2020	SIMIS VARIAS NO AUTORIZADAS + CONTACTO SCI
20	GMCI	20-GMCI-000038		PLANTIUM S.A.	INV#20200701002/ISTA PLANTIUM	20073TRM4002304Z	22/07/2020	PLANTIUM _TRM4 #1_DEL 2020 // HAWB ASGA2007013 //  ETA 20/07 // DESDE TCA A ZONA FRANCA VILLA CONSTITUCION.
20	GMCI	20-GMCI-000037		CYPRES SA	LATINBOOKS INTERNATIONAL S.A. INV 1003	20001IC05012753X	28/07/2020	CAMION
20	GMCI	20-GMCI-000036		LABORATORIOS PEYTE S.A.	INV#20RA686/ISTA PEYTE	20001TRM4002736Z	03/07/2020	PEYTE_TRM4 #3_DEL 2020 // CTR CAIU4133467 //ETA 30/06  A EXOLGAN//BL: MEDUQ2317954// BUQUE: CROATIA // IMO // SENASA MADERA
20	GMCI	20-GMCI-000035		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA S.A.. #·117	20001IC04169567A	19/10/2020	Brijbasi GN/20-21..
20	GMCI	20-GMCI-000034		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA S.A. INV: 000000116	20001IC04115420C	27/07/2020	Brijbasi GN/20-21/008
20	GMCI	20-GMCI-000033		LABORATORIOS PEYTE S.A.	INV#2020C0019/ISTA PEYTE	20001TRM4002440X	08/06/2020	PEYTE_TRM4 #2_DEL 2020 // CTR :SZLU9873261  //ETA 05/06  A BACTSSA //BL: YMLUB236069705 // BUQUE: EVER LAUREL// EQUIPO :  GEN SET // IMO
20	GMCI	20-GMCI-000032		CIRCULO LATINO AUSTRAL S.A	PEQ.DOCTORES MIS DINOS DE CARTON PEQ LECTORES	20001SIMI178982V	19/06/2020	 
20	GMCI	20-GMCI-000031		LABORATORIOS PEYTE S.A.	INV#20200418W02/ISTA PEYTE	20001TRM4002397T	03/06/2020	PEYTE_TRM4 #1_DEL 2020 // CTR : KOCU2065075  //ETA 31/05 A T.4// BUQUE: MAERSK LIMA// BL: HDMUQSAR7527873 // IMO // SENASA MADERA
20	GMCI	20-GMCI-000030		RODADOS MEDITERRANEA S.A.	OPCBA19652_INV#02178281B	20001TRM4002304H	27/05/2020	ISTA-RODADOS MEDITERRANEA_TRM4 #2_DEL 2020// CTR-PARTE : MRKU0343317// ETA 24/05 A T.4 // BUQUE: MAERSK LONDRINA  //BL: XMN20030080-B //SENASA MADERA.
20	GMCI	20-GMCI-000029		RODADOS MEDITERRANEA S.A.	OPCBA19652_INV#02178281A	20001TRM4002303G	27/05/2020	ISTA-RODADOS MEDITERRANEA_TRM4 #1_DEL 2020// CTR-PARTE : MRKU0343317// ETA 24/05 A T.4 // BUQUE: MAERSK LONDRINA  //BL: XMN20030080-A //SENASA MADERA.
20	GMCI	20-GMCI-000028		COTAGRO COOPERATIVA AGROPECUARIA LI	OPCBA19835# EPL/LTM/030/19-20	20001TRM4002183M	19/05/2020	ISTA-COTAGRO_TRM4 #1_DEL 2020// CTR :MRKU9688460  // ETA 02/05 A TRP // BUQUE:  CAP SAN RAPHAEL  //BL: 910352152 // SENASA MADERA.
20	GMCI	20-GMCI-000027		CELULOSA CANNING SA	INV#ZD20200611889	20001IC04149902Y	18/09/2020	LINEA DE PRODUCCION // CTR´S : MEDU4178708 - MSCU5957141-MSCU5174125 -DRYU9389339- MSCU7156075 -MEDU4056612 // ETA 16/09 A EXOLGAN // BUQUE: MONTEVIDEO EXPRESS//BL: GGLFE20080059 // SENASA MADERA.
20	GMCI	20-GMCI-000026		CYPRES SA	LATIN BOOKS INTERNATIONAL S.A. A 1001	20001IC05010661E	25/06/2020	CAMION ABRIL
20	GMCI	20-GMCI-000024		EFEPE S.A.	VALO INT.CO.,LTD  V-200504	20001IC04088491T	08/06/2020	 
20	GMCI	20-GMCI-000023		PERTRAK S.A.	INV#RW19065_ISTA_OPCBA_19538	20001TRM4001593Z	21/04/2020	PERTRACK_TRM4 #1_DEL 2020 // CTR : BEAU5078890  //ETA 16/04 A T.5// BUQUE: EVER SMILE// BL: NBSM20020298 // PALLETS MADERA_ DESTINO FISCAL TORTONE 
20	GMCI	20-GMCI-000022		CIRCULO LATINO AUSTRAL S.A	POR ORDEN DE VANE, ARCHIVAR, SIN FACTURAR	20001SIMI099699F	13/04/2020	 
20	GMCI	20-GMCI-000021		ARCOR S.A.I.C.	REIMPORTACION CONTENEDOR ARCOR	20001TRM4001259P	16/03/2020	TRM4 ARCOR/DE EXOLGAN/ ZONA PRIMARIA SAN PEDRO/ALMIDON DE MAIZ LIBRE DE GLUTEN //   PALLETS DE MADERA// BL :SDB31S009048
20	GMCI	20-GMCI-000020		PROEME	PEDIDO_MARZO:2020	20001SIMI072780K	10/03/2020	 
20	GMCI	20-GMCI-000017		GM CARGO SRL	ISTA_ MOTOMARKET.S.A._INV#1403099/100	20001TRM4001127J	11/03/2020	TRM4 Nº 1-2020=  DE EXOLGAN / CLORINDA-FALCON PY // BL :HLCUTA12001BBOA3 
20	GMCI	20-GMCI-000016		CIRCULO LATINO AUSTRAL S.A	CADIEX INTERNATIONAL S.A. A 1004	22001IC05010926K	09/05/2022	 
20	GMCI	20-GMCI-000015		BORATEX SRL	KERN LIEBERS #200129	20001SIMI291109X	09/09/2020	 
20	GMCI	20-GMCI-000014		GM CARGO SRL	REEMB_COL_INV#GRP2019000000070	20001RE04000007H	21/02/2020	REEMBARCO A CARTAGENA - COLOMBIA_BUQUE SALIDA: MSC BARCELONA
20	GMCI	20-GMCI-000013		DANES S.R.L.	ref.op.26680	20073TRM4000399F	04/02/2020	DANES S.R.L_TRM4 #01_2020//EZEIZA A BINDER II
20	GMCI	20-GMCI-000012		CIRCULO LATINO AUSTRAL S.A	PUNTOCOM EDITORA SA #000000115	20001IC04061246X	22/04/2020	BRIJBASI 2DO (X CTA Y ORDEN PUNTOCOM EDITORA SA)
20	GMCI	20-GMCI-000011		CELULOSA CANNING SA		20001SIMI024888Z	21/01/2020	 
20	GMCI	20-GMCI-000010		MARIANA LORENA GONZALEZ	HARPER COLLINS  59346966  / 58859539 / 59872622	20001IC04036184L	28/02/2020	 
20	GMCI	20-GMCI-000009		EFEPE S.A.	VALO INT.CO.,LTD V-191203	20001IC04021928L	04/02/2020	 
20	GMCI	20-GMCI-000008		GM CARGO SRL	ISTA_ COORP-MAQUIN_#1941301475	20008TRM4000028P	20/01/2020	TRM4 Nº 6-2020=  DE ZARATE / CAMPANA  A UY_ 2019 NEW HOLLAND CR9.90 T2  ZED COMBINE S/N //          SERIAL NO: 2B2027001 // BL :ZAE38128090E
20	GMCI	20-GMCI-000007		GM CARGO SRL	ISTA_ COORP-MAQUIN_#1941301476	20008TRM4000027Y	20/01/2020	TRM4 Nº 5-2020=  DE ZARATE / CAMPANA  A UY_ 2019 NEW HOLLAND CR9.90 T2  ZED COMBINE S/N //          SERIAL NO: 2B2027002 // BL :ZAE38128090D
20	GMCI	20-GMCI-000006		GM CARGO SRL	ISTA_ COORP-MAQUIN_#1941301474	20008TRM4000017N	16/01/2020	TRM4 Nº 4-2020=  DE ZARATE / CAMPANA  A UY_ 2019 NEW HOLLAND CR9.80 T2  ZED COMBINE  S/N //          SERIAL NO: 2E2025015 // BL :ZAE38128090C ENTREGA EN PAYSANDÚ
